id,title,artist_name,artist_uri,genres,image,last_fm_uri
fde95c39-ee51-48f6-a7f9-b5631c2ed156,Angels,The xx,https://www.last.fm/music/The+xx,"indie, dream pop, female vocals, sexy, alternative",,https://www.last.fm/music/The+xx/_/Angels
,A Thousand Miles,Vanessa Carlton,https://www.last.fm/music/Vanessa+Carlton,"pop, female vocalists, piano, vanessa carlton, singer-songwriter",,https://www.last.fm/music/Vanessa+Carlton/_/A+Thousand+Miles
1e653370-8b5f-4baa-8e6f-c513b0c0d868,Amoureux de ma femme,Richard Anthony,https://www.last.fm/music/Richard+Anthony,"chanson francaise, oldies, fip",,https://www.last.fm/music/Richard+Anthony/_/Amoureux+de+ma+femme
47bdc33e-5282-4abb-a623-96e3caa67380,Laisse-moi t'aimer,Laurie Darmon,https://www.last.fm/music/Laurie+Darmon,,,https://www.last.fm/music/Laurie+Darmon/_/Laisse-moi+t%27aimer
2e5be241-cd53-4efa-b89b-700ae28f2b59,Divine Idylle,Vanessa Paradis,https://www.last.fm/music/Vanessa+Paradis,"french, pop, french pop, female vocalists, Vanessa Paradis",,https://www.last.fm/music/Vanessa+Paradis/_/Divine+Idylle
33072daf-13e3-4791-af68-64a500dcc86b,We Found Love (feat. Calvin Harris),Rihanna,https://www.last.fm/music/Rihanna,"pop, dance, Rihanna, female vocalists, electronic",,https://www.last.fm/music/Rihanna/_/We+Found+Love+(feat.+Calvin+Harris)
e8b32cd0-f354-4956-8ffe-2f9675ba18a2,Lights,Ellie Goulding,https://www.last.fm/music/Ellie+Goulding,"pop, electronic, female vocalists, british, dance",,https://www.last.fm/music/Ellie+Goulding/_/Lights
9eb7f414-744a-4a6d-88ed-4b61a3e02648,Sugar,Maroon 5,https://www.last.fm/music/Maroon+5,"pop, katy perry birthday, katy perry, love at first listen, 10 of 10 stars",,https://www.last.fm/music/Maroon+5/_/Sugar
bcb2a9bb-c475-4cbd-b968-e7da5c5f2c30,Don't You Worry Child - Radio Edit,Swedish House Mafia,https://www.last.fm/music/Swedish+House+Mafia,"pop, dance, Radio, Progressive House, 2012",,https://www.last.fm/music/Swedish+House+Mafia/_/Don%27t+You+Worry+Child+-+Radio+Edit
c550ccd1-62c0-4974-860f-2518f4fd99ae,Tonight Tonight,Hot Chelle Rae,https://www.last.fm/music/Hot+Chelle+Rae,"pop, catchy, dance, hot chelle rae, Summer Time",,https://www.last.fm/music/Hot+Chelle+Rae/_/Tonight+Tonight
0070ec3b-2f03-46e6-83d5-ae7c5ad11d6e,Talking to the Moon,Bruno Mars,https://www.last.fm/music/Bruno+Mars,"pop, Love, rnb, Ballad, Bruno Mars",,https://www.last.fm/music/Bruno+Mars/_/Talking+to+the+Moon
1a3eea46-a3e0-4183-8a11-58d3921082fe,Animal,Neon Trees,https://www.last.fm/music/Neon+Trees,"alternative, alternative rock, indie, rock, catchy",,https://www.last.fm/music/Neon+Trees/_/Animal
9edf4c1c-5599-4aac-a35c-d2ab9a10ad1b,Kiss You,One Direction,https://www.last.fm/music/One+Direction,"pop, one direction, british, kiss you, talentless",,https://www.last.fm/music/One+Direction/_/Kiss+You
11047178-986b-4fc6-89e6-699931c2c9c4,Little Talks,Of Monsters and Men,https://www.last.fm/music/Of+Monsters+and+Men,"indie, folk, alternative, indie folk, icelandic",,https://www.last.fm/music/Of+Monsters+and+Men/_/Little+Talks
91dffea9-1b6e-3716-ae71-3a01e12ca042,Love Like Woe,The Ready Set,https://www.last.fm/music/The+Ready+Set,"pop, electropop, dance, the ready set, <3",,https://www.last.fm/music/The+Ready+Set/_/Love+Like+Woe
c8ae6fff-7dc6-480a-9b02-109efd2e992f,Désolé pour hier soir,Tryo,https://www.last.fm/music/Tryo,"reggae, french, chanson francaise, francais, Tryo",,https://www.last.fm/music/Tryo/_/D%C3%A9sol%C3%A9+pour+hier+soir
9dc81669-5bf5-4ba2-a68d-a16abbc309ba,On s'attache,Christophe Maé,https://www.last.fm/music/Christophe+Ma%C3%A9,"french, pop, summer, World Music, chanson",,https://www.last.fm/music/Christophe+Ma%C3%A9/_/On+s%27attache
0921439a-7992-438a-9357-3535f9c65378,Garçon,Koxie,https://www.last.fm/music/Koxie,"french, koxie, chanson francaise, hip hop, french pop",,https://www.last.fm/music/Koxie/_/Gar%C3%A7on
0c4ad125-1ce9-309a-b55a-eb474ce83fa5,"Mon Coeur, Mon Amour",Anaïs,https://www.last.fm/music/Ana%C3%AFs,"french, funny, live, francais, chanson",,"https://www.last.fm/music/Ana%C3%AFs/_/Mon+Coeur,+Mon+Amour"
ce9f24ef-3ab1-4f28-88fa-f859cf6cd809,Butterfly,Superbus,https://www.last.fm/music/Superbus,"french, pop, rock francais, rock, butterfly",,https://www.last.fm/music/Superbus/_/Butterfly
3dc3c1d9-4562-3d93-9121-e186fecbead2,Matador,Mickey 3D,https://www.last.fm/music/Mickey+3D,"french, rock, French rock, rock francais, chanson francaise",,https://www.last.fm/music/Mickey+3D/_/Matador
3dadf8cc-6cac-4bb2-b9ad-f967c500c065,L'Homme Pressé,Noir Désir,https://www.last.fm/music/Noir+D%C3%A9sir,"rock, french, rock francais, h202, francais",,https://www.last.fm/music/Noir+D%C3%A9sir/_/L%27Homme+Press%C3%A9
98c35cf9-c4df-3531-8792-be008f8e61cc,Something Good Can Work,Two Door Cinema Club,https://www.last.fm/music/Two+Door+Cinema+Club,"indie, britpop, electronic, british, indie rock",,https://www.last.fm/music/Two+Door+Cinema+Club/_/Something+Good+Can+Work
13e06c40-217a-3903-8a02-8093ced92d3e,Lalalove You,BB Brunes,https://www.last.fm/music/BB+Brunes,"french, rock, indie, pop, beautiful",,https://www.last.fm/music/BB+Brunes/_/Lalalove+You
d4e6e75c-5d26-4c38-8cde-b5c00a33614b,La dernière valse (The Last Waltz),Mireille Mathieu,https://www.last.fm/music/Mireille+Mathieu,"Mireille Mathieu, french, female vocalists, emotional, favorit",,https://www.last.fm/music/Mireille+Mathieu/_/La+derni%C3%A8re+valse+(The+Last+Waltz)
95a41735-cfe8-46bd-9795-8613bd3b8f0e,Sunny,Boney M.,https://www.last.fm/music/Boney+M.,"Disco, 70s, dance, pop, 80s",,https://www.last.fm/music/Boney+M./_/Sunny
644838e8-e5d9-34bb-abbc-6ddf249aadfd,Acceptable in the 80's,Calvin Harris,https://www.last.fm/music/Calvin+Harris,"electronic, dance, electro, Disco, electronica",,https://www.last.fm/music/Calvin+Harris/_/Acceptable+in+the+80%27s
30042801-b04c-4547-aa7b-496d3fec9328,Moskau,Dschinghis Khan,https://www.last.fm/music/Dschinghis+Khan,"Disco, german, Schlager, 80s, deutsch",,https://www.last.fm/music/Dschinghis+Khan/_/Moskau
02dbb204-539f-4dc7-b1c9-0c521ebc8082,Rasputin,Boney M.,https://www.last.fm/music/Boney+M.,"Disco, 70s, pop, 80s, dance",,https://www.last.fm/music/Boney+M./_/Rasputin
857c968c-67a9-42bf-a453-cae59ec82edf,Je reviens te chercher,Gilbert Bécaud,https://www.last.fm/music/Gilbert+B%C3%A9caud,"chanson francaise, french, Becaud, france, chanson",,https://www.last.fm/music/Gilbert+B%C3%A9caud/_/Je+reviens+te+chercher
05a98b76-4892-446d-9833-83d7865776f3,L'amour C'est Comme Une Cigarette,Sylvie Vartan,https://www.last.fm/music/Sylvie+Vartan,"chanson francaise, french, pop, 60s, female vocalists",,https://www.last.fm/music/Sylvie+Vartan/_/L%27amour+C%27est+Comme+Une+Cigarette
6ae8b357-19df-4caa-a48b-baeee76b97c2,Elle était si jolie,Alain Barrière,https://www.last.fm/music/Alain+Barri%C3%A8re,"french, chanson francaise, easy listening, blues, oldies",,https://www.last.fm/music/Alain+Barri%C3%A8re/_/Elle+%C3%A9tait+si+jolie
60b14153-e907-42fb-bba5-62a8caf3e9f8,Coups et blessures,BB Brunes,https://www.last.fm/music/BB+Brunes,"french, 2012, pop, rock, happy",,https://www.last.fm/music/BB+Brunes/_/Coups+et+blessures
96f127d2-2a1c-3fb3-8dcf-e0bd71b20f4a,Dis-Moi,BB Brunes,https://www.last.fm/music/BB+Brunes,"french, rock, rock francais, indie, alternative",,https://www.last.fm/music/BB+Brunes/_/Dis-Moi
0ee3fcdd-44a1-451a-a50d-50242e48419c,Mayonaka no Door / Stay With Me,Miki Matsubara,https://www.last.fm/music/Miki+Matsubara,"city pop, japanese, j-pop, imported by drip.feed, pop",,https://www.last.fm/music/Miki+Matsubara/_/Mayonaka+no+Door+%2F+Stay+With+Me
f8866b69-82f1-45f6-8fe3-eda80f901519,I Will Buy You A New Life,Everclear,https://www.last.fm/music/Everclear,"90s, rock, alternative, alternative rock, Everclear",,https://www.last.fm/music/Everclear/_/I+Will+Buy+You+A+New+Life
87a7711b-3e57-4103-9b25-512889d158d2,Nancy Boy,Placebo,https://www.last.fm/music/Placebo,"alternative rock, rock, alternative, Placebo, indie",,https://www.last.fm/music/Placebo/_/Nancy+Boy
09fb35f9-6923-4aed-b87c-35c628bfeffb,Secret Smile,Semisonic,https://www.last.fm/music/Semisonic,"90s, rock, alternative, indie, alternative rock",,https://www.last.fm/music/Semisonic/_/Secret+Smile
d0492d6f-1b67-41b3-b146-7368469c6360,Interstate Love Song - 2019 Remaster,Stone Temple Pilots,https://www.last.fm/music/Stone+Temple+Pilots,"Grunge, alternative rock, rock, pop rock, mistagged",,https://www.last.fm/music/Stone+Temple+Pilots/_/Interstate+Love+Song+-+2019+Remaster
4aa5ba0a-a798-4bc3-867c-35d0d75720d0,Shine,Collective Soul,https://www.last.fm/music/Collective+Soul,"rock, 90s, alternative rock, alternative, Collective Soul",,https://www.last.fm/music/Collective+Soul/_/Shine
8a7df149-e42a-4e1b-9949-c0b472afa2e1,Slide,Goo Goo Dolls,https://www.last.fm/music/Goo+Goo+Dolls,"rock, alternative rock, 90s, alternative, goo goo dolls",,https://www.last.fm/music/Goo+Goo+Dolls/_/Slide
8b482d97-78f4-4d9f-9afb-e7d53a165579,where did you sleep last night - live,Nirvana,https://www.last.fm/music/Nirvana,,,https://www.last.fm/music/Nirvana/_/where+did+you+sleep+last+night+-+live
c0305c34-d10f-4762-9601-a8927dd6f6b8,One Headlight,The Wallflowers,https://www.last.fm/music/The+Wallflowers,"90s, rock, alternative, alternative rock, favorites",,https://www.last.fm/music/The+Wallflowers/_/One+Headlight
5f8ff56f-265f-3572-900e-0ea71d08ba4a,Dernière Danse,Kyo,https://www.last.fm/music/Kyo,"french, rock, alternative, alternative rock, Kyo",,https://www.last.fm/music/Kyo/_/Derni%C3%A8re+Danse
0b7542c6-986b-3d92-8880-708bdf5fc3e4,L'amour,Carla Bruni,https://www.last.fm/music/Carla+Bruni,"french, chanson francaise, female vocalists, Carla Bruni, singer-songwriter",,https://www.last.fm/music/Carla+Bruni/_/L%27amour
8de3368d-1ac5-4f64-a756-718857b501ff,Girls Just Want to Have Fun,Cyndi Lauper,https://www.last.fm/music/Cyndi+Lauper,"80s, pop, female vocalists, cyndi lauper, dance",,https://www.last.fm/music/Cyndi+Lauper/_/Girls+Just+Want+to+Have+Fun
03979405-3343-4c72-b8a4-23c6c38e6a55,The Ghost of You,My Chemical Romance,https://www.last.fm/music/My+Chemical+Romance,"emo, rock, my chemical romance, alternative, punk",,https://www.last.fm/music/My+Chemical+Romance/_/The+Ghost+of+You
0fe659eb-9bcb-4b8e-b00e-64cd19b4318b,Cemetery Drive,My Chemical Romance,https://www.last.fm/music/My+Chemical+Romance,"rock, emo, alternative, punk, my chemical romance",,https://www.last.fm/music/My+Chemical+Romance/_/Cemetery+Drive
7938e10f-5287-4388-ae0d-00b7316f458b,I'm Not Okay (I Promise),My Chemical Romance,https://www.last.fm/music/My+Chemical+Romance,"emo, rock, my chemical romance, punk, alternative",,https://www.last.fm/music/My+Chemical+Romance/_/I%27m+Not+Okay+(I+Promise)
01adbaca-16bd-3ba4-869d-dd6f61552f9b,Dead on Arrival,Fall Out Boy,https://www.last.fm/music/Fall+Out+Boy,"emo, rock, pop punk, Fall Out Boy, punk",,https://www.last.fm/music/Fall+Out+Boy/_/Dead+on+Arrival
f06d26e2-423a-472f-9029-36a09996b0bf,Baby's Got A New Revelation,The Exies,https://www.last.fm/music/The+Exies,"alternative, alternative rock, post-grunge",,https://www.last.fm/music/The+Exies/_/Baby%27s+Got+A+New+Revelation
74a199ae-de66-30d7-9eef-501d20a446a4,Dammit,blink-182,https://www.last.fm/music/blink-182,"punk rock, punk, pop punk, rock, Blink 182",,https://www.last.fm/music/blink-182/_/Dammit
5b18081c-6ca2-46c7-92dc-1a3838a7193c,"Honey, This Mirror Isn't Big Enough for the Two of Us",My Chemical Romance,https://www.last.fm/music/My+Chemical+Romance,"rock, alternative rock, screamo, my chemical romance, post-hardcore",,"https://www.last.fm/music/My+Chemical+Romance/_/Honey,+This+Mirror+Isn%27t+Big+Enough+for+the+Two+of+Us"
fabefa24-22ca-464d-8b6a-90e8fdc8fbf7,Santa Monica,Everclear,https://www.last.fm/music/Everclear,"90s, rock, alternative, alternative rock, Everclear",,https://www.last.fm/music/Everclear/_/Santa+Monica
070dc00e-564c-4a3d-b71b-55353f121ef8,Bound For The Floor,Local H,https://www.last.fm/music/Local+H,"rock, alternative, Grunge, 90s, alternative rock",,https://www.last.fm/music/Local+H/_/Bound+For+The+Floor
0169698f-9a7a-4c0a-af79-45a0b721d928,Inside and Out,Feist,https://www.last.fm/music/Feist,"female vocalists, indie, cover, Canadian, pop",,https://www.last.fm/music/Feist/_/Inside+and+Out
2ea86718-dd46-4550-88dc-7ac91f1ba211,Agitations tropicales,L'Impératrice,https://www.last.fm/music/L%27Imp%C3%A9ratrice,"Musiclist, RCMDD-CAR",,https://www.last.fm/music/L%27Imp%C3%A9ratrice/_/Agitations+tropicales
1048b17c-923c-38a8-a520-3e8038e9e864,Baby I'm Yours,Breakbot,https://www.last.fm/music/Breakbot,"electronic, funk, electro, Disco, electropop",,https://www.last.fm/music/Breakbot/_/Baby+I%27m+Yours
d4aa2b5b-e67c-4efc-8dd6-e1ccd5d67304,Dancing Queen,ABBA,https://www.last.fm/music/ABBA,"pop, Disco, 70s, abba, dance",,https://www.last.fm/music/ABBA/_/Dancing+Queen
eca21129-2149-4f1a-afb9-20f7c597b219,Everybody Wants to Rule the World,Tears for Fears,https://www.last.fm/music/Tears+for+Fears,"80s, pop, new wave, Tears for Fears, rock",,https://www.last.fm/music/Tears+for+Fears/_/Everybody+Wants+to+Rule+the+World
556b336a-eba8-3e1d-8b8a-0ecb0ddea199,Viens Je T'Emmène,France Gall,https://www.last.fm/music/France+Gall,"soft rock, frenchy but chic",,https://www.last.fm/music/France+Gall/_/Viens+Je+T%27Emm%C3%A8ne
6d9a50bd-ab13-450c-94b2-624829950223,Le Dîner,Bénabar,https://www.last.fm/music/B%C3%A9nabar,"french, chanson francaise, nouvelle scene francaise, benabar, francais",,https://www.last.fm/music/B%C3%A9nabar/_/Le+D%C3%AEner
1b1b16fe-79bb-4db0-81fc-8fad5746c4da,Siffler Sur La Colline,Joe Dassin,https://www.last.fm/music/Joe+Dassin,"chanson francaise, french, chanson, pop, 60s",,https://www.last.fm/music/Joe+Dassin/_/Siffler+Sur+La+Colline
6b1e9dd7-6619-46c1-9bae-76c132ff76be,Sympathique,Pink Martini,https://www.last.fm/music/Pink+Martini,"french, jazz, lounge, female vocalists, chillout",,https://www.last.fm/music/Pink+Martini/_/Sympathique
3d87671a-b79c-4d0a-96fc-3f9a78f202db,The Girl From Ipanema - 2008 Remastered,Frank Sinatra,https://www.last.fm/music/Frank+Sinatra,,,https://www.last.fm/music/Frank+Sinatra/_/The+Girl+From+Ipanema+-+2008+Remastered
af4b4379-12ac-4184-9943-959d2733a83a,Água De Beber,Astrud Gilberto,https://www.last.fm/music/Astrud+Gilberto,"Bossa Nova, jazz, brazilian, 60s, favorites",,https://www.last.fm/music/Astrud+Gilberto/_/%C3%81gua+De+Beber
a97596a7-7153-4b4c-be05-be357839faaa,Lily Was Here,Candy Dulfer,https://www.last.fm/music/Candy+Dulfer,"Smooth Jazz, saxophone, jazz, instrumental, Candy Dulfer",,https://www.last.fm/music/Candy+Dulfer/_/Lily+Was+Here
13edaabc-252e-4e19-8694-2c0c87337b1c,The World We Knew (Over And Over),Frank Sinatra,https://www.last.fm/music/Frank+Sinatra,"1967, simply fantastic, jazz vocal, orchestral, swing",,https://www.last.fm/music/Frank+Sinatra/_/The+World+We+Knew+(Over+And+Over)
04d273fe-0fcf-4a27-9fc3-aae909d17219,Fly Me to the Moon (In Other Words),Frank Sinatra,https://www.last.fm/music/Frank+Sinatra,"jazz, swing, vocal jazz, Traditional pop music, easy listening",,https://www.last.fm/music/Frank+Sinatra/_/Fly+Me+to+the+Moon+(In+Other+Words)
12999f7d-2486-3126-87d5-82e327c8f014,Gaze,Sweetback,https://www.last.fm/music/Sweetback,"chillout, downtempo, sensual, sweetback, Mellow",,https://www.last.fm/music/Sweetback/_/Gaze
3e723842-625c-34e7-a5f0-49ff25ba1daf,Le Monde,Thievery Corporation,https://www.last.fm/music/Thievery+Corporation,"chillout, downtempo, lounge, trip-hop, electronic",,https://www.last.fm/music/Thievery+Corporation/_/Le+Monde
14ee13d4-060a-317a-8910-48bc69972b0f,Dreamy Smiles,The Dining Rooms,https://www.last.fm/music/The+Dining+Rooms,"downtempo influences, best of chill, Best Of Down Tempo, Best Of Downtempo, Chillout Downtempo",,https://www.last.fm/music/The+Dining+Rooms/_/Dreamy+Smiles
2e59a7a1-e585-4843-bfd0-c40216a405c1,Lovechild,Vanessa Daou,https://www.last.fm/music/Vanessa+Daou,"chillout, trip-hop, nu jazz, female vocalists, downtempo",,https://www.last.fm/music/Vanessa+Daou/_/Lovechild
266b0c33-b44e-47d0-92b8-5a5e4d021861,With You,Smoke City,https://www.last.fm/music/Smoke+City,"chillout, Bossa Nova, trip-hop, female vocalists, downtempo",,https://www.last.fm/music/Smoke+City/_/With+You
e290684c-1096-3196-89ac-5356b8a78e95,Moments Like These,Beauty's Confusion,https://www.last.fm/music/Beauty%27s+Confusion,"trip-hop, chillout, downtempo, female vocalists, trip hop",,https://www.last.fm/music/Beauty%27s+Confusion/_/Moments+Like+These
00863caa-66ea-481d-9141-13700c315f13,Kiss Of Life,Sade,https://www.last.fm/music/Sade,"soul, Sade, female vocalists, jazz, chillout",,https://www.last.fm/music/Sade/_/Kiss+Of+Life
136e074e-4bf7-4d29-9c7f-3b01271b3f60,Le Chemin De Papa,Joe Dassin,https://www.last.fm/music/Joe+Dassin,"french, chanson, chanson francaise, pop, Joe Dassin",,https://www.last.fm/music/Joe+Dassin/_/Le+Chemin+De+Papa
114baa15-de47-4792-8a4e-54b0a695eb14,Amour Plastique,Videoclub,https://www.last.fm/music/Videoclub,"pop, synthpop, Cledi s wine cellar, There is nothing we can do",,https://www.last.fm/music/Videoclub/_/Amour+Plastique
cf12b78d-ed90-4a0d-883b-55cfc417aa8d,Les Champs-Elysées,Joe Dassin,https://www.last.fm/music/Joe+Dassin,"french, chanson, chanson francaise, francais, pop",,https://www.last.fm/music/Joe+Dassin/_/Les+Champs-Elys%C3%A9es
637a6260-6936-33aa-9561-a346aaa5a61d,Кажется,Uma2rmaH,https://www.last.fm/music/Uma2rmaH,"pop, russian rock",,https://www.last.fm/music/Uma2rmaH/_/%D0%9A%D0%B0%D0%B6%D0%B5%D1%82%D1%81%D1%8F
42e409da-44b1-3c3f-b80b-243c1555efae,Flickers,Boozoo Bajou,https://www.last.fm/music/Boozoo+Bajou,"chillout, trip-hop, chill-out, Favorite, music to get the pussy wet",,https://www.last.fm/music/Boozoo+Bajou/_/Flickers
ba453fda-dd35-4a1b-a0bc-4a79538c31cd,Lovin on Me,Jack Harlow,https://www.last.fm/music/Jack+Harlow,"us number one, electronic, hip hop, pop, rap",,https://www.last.fm/music/Jack+Harlow/_/Lovin+on+Me
35e72c94-1796-40e2-8ce1-a14cccf541b5,Fooling Myself (Easy Access Orchestra Mix),King Kooba,https://www.last.fm/music/King+Kooba,"lounge, Best Of Downtempo, alternative lounge, acid lounge, downtempo groove",,https://www.last.fm/music/King+Kooba/_/Fooling+Myself+(Easy+Access+Orchestra+Mix)
0bacd0dc-5a85-4143-bbbd-53707c2026f2,It's Your Move,Diana Ross,https://www.last.fm/music/Diana+Ross,"pop, soul, female vocalists, soft rock, adult contemporary",,https://www.last.fm/music/Diana+Ross/_/It%27s+Your+Move
05ef2496-6389-3feb-803b-ecb331919bed,Hella Good,No Doubt,https://www.last.fm/music/No+Doubt,"rock, pop, alternative, female vocalists, dance",,https://www.last.fm/music/No+Doubt/_/Hella+Good
dbb034c7-55f7-461e-9c00-285ae6d6f235,Oh La La La,2 Eivissa,https://www.last.fm/music/2+Eivissa,"House, dance, electronic, 90s, club",,https://www.last.fm/music/2+Eivissa/_/Oh+La+La+La
3bd19b00-4f43-4f6a-a89b-853eae3da19c,Sugar Man,Black Pumas,https://www.last.fm/music/Black+Pumas,,,https://www.last.fm/music/Black+Pumas/_/Sugar+Man
9f37dc90-411b-4074-b12f-6ac5a1f6c34a,The World Is Yours,Nas,https://www.last.fm/music/Nas,"Hip-Hop, rap, hip hop, Nas, classic",,https://www.last.fm/music/Nas/_/The+World+Is+Yours
9fbc0384-a278-438f-bd5e-adab4c5ffd44,Tout est bleu,Âme Strong,https://www.last.fm/music/%C3%82me+Strong,,,https://www.last.fm/music/%C3%82me+Strong/_/Tout+est+bleu
69f7cfe2-5c81-3a1f-b5e9-a7df8931f177,Price Tag,Jessie J,https://www.last.fm/music/Jessie+J,"pop, jessie j, female vocalists, female vocalist, Awesome",,https://www.last.fm/music/Jessie+J/_/Price+Tag
c3a21e58-45ea-4aae-96bb-09eafb3c0174,Everyday Is a Winding Road,Sheryl Crow,https://www.last.fm/music/Sheryl+Crow,"rock, female vocalists, 90s, pop, singer-songwriter",,https://www.last.fm/music/Sheryl+Crow/_/Everyday+Is+a+Winding+Road
83362178-55f7-49d4-b6a4-267e6f2664c7,I'm So Tired,Fugazi,https://www.last.fm/music/Fugazi,"punk, Beautiful in a sad way, Sad Bastard, bobbyscdclub, alternative",,https://www.last.fm/music/Fugazi/_/I%27m+So+Tired
67fd8f78-bdc9-4e47-8f7d-0b2efbd69932,Je T'Aime Moi Non Plus,Brigitte Bardot,https://www.last.fm/music/Brigitte+Bardot,"Chanson Française, serge gainsbourg, je t aime moi non plus, french, chanson",,https://www.last.fm/music/Brigitte+Bardot/_/Je+T%27Aime+Moi+Non+Plus
5b1babb7-fab8-4928-90cf-a4ba7abfb4f0,Back to December,Taylor Swift,https://www.last.fm/music/Taylor+Swift,"country, pop, female vocalists, taylor swift, country pop",,https://www.last.fm/music/Taylor+Swift/_/Back+to+December
667da332-f63b-4736-bd63-365f309991cc,Sparks Fly,Taylor Swift,https://www.last.fm/music/Taylor+Swift,"country, pop, taylor swift, female vocalists, country pop",,https://www.last.fm/music/Taylor+Swift/_/Sparks+Fly
2cc4371a-f512-3f1a-82de-10a3488cbc30,Ту-Лу-Ла,Чичерина,https://www.last.fm/music/%D0%A7%D0%B8%D1%87%D0%B5%D1%80%D0%B8%D0%BD%D0%B0,"rock, russian, russian rock, pop, Pop-Rock",,https://www.last.fm/music/%D0%A7%D0%B8%D1%87%D0%B5%D1%80%D0%B8%D0%BD%D0%B0/_/%D0%A2%D1%83-%D0%9B%D1%83-%D0%9B%D0%B0
697a9c9c-6965-4d25-bac7-797070c70b2a,Белая черёмуха,Anna German,https://www.last.fm/music/Anna+German,,,https://www.last.fm/music/Anna+German/_/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F+%D1%87%D0%B5%D1%80%D1%91%D0%BC%D1%83%D1%85%D0%B0
35edb704-6886-45b1-9193-7e62e454f278,Надежда,Anna German,https://www.last.fm/music/Anna+German,,,https://www.last.fm/music/Anna+German/_/%D0%9D%D0%B0%D0%B4%D0%B5%D0%B6%D0%B4%D0%B0
33e66182-1766-4a59-8edc-914d89efde1b,А он мне нравится,Anna German,https://www.last.fm/music/Anna+German,,,https://www.last.fm/music/Anna+German/_/%D0%90+%D0%BE%D0%BD+%D0%BC%D0%BD%D0%B5+%D0%BD%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%81%D1%8F
10c87550-62be-3f2e-a5d5-99850154e1ca,Рюмка Водки На Столе,Григорий Лепс,https://www.last.fm/music/%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9+%D0%9B%D0%B5%D0%BF%D1%81,"russian, russian chanson, dark ambient, LEPS, Altar of the Metal Gods Technical Death Metal",,https://www.last.fm/music/%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9+%D0%9B%D0%B5%D0%BF%D1%81/_/%D0%A0%D1%8E%D0%BC%D0%BA%D0%B0+%D0%92%D0%BE%D0%B4%D0%BA%D0%B8+%D0%9D%D0%B0+%D0%A1%D1%82%D0%BE%D0%BB%D0%B5
06d48ac6-4836-42ef-bbf1-bdae8607deda,Квітка,Океан Ельзи,https://www.last.fm/music/%D0%9E%D0%BA%D0%B5%D0%B0%D0%BD+%D0%95%D0%BB%D1%8C%D0%B7%D0%B8,"rock, Ukrainian, britpop, pop, sad",,https://www.last.fm/music/%D0%9E%D0%BA%D0%B5%D0%B0%D0%BD+%D0%95%D0%BB%D1%8C%D0%B7%D0%B8/_/%D0%9A%D0%B2%D1%96%D1%82%D0%BA%D0%B0
da730b70-42de-4c8d-90d4-1a5c707be185,This Is The Day,The The,https://www.last.fm/music/The+The,"80s, new wave, alternative, indie, rock",,https://www.last.fm/music/The+The/_/This+Is+The+Day
d38d8a1a-16c6-4f9e-9c52-8c9939ee5fb2,"Дико, например",Pharaoh,https://www.last.fm/music/Pharaoh,,,"https://www.last.fm/music/Pharaoh/_/%D0%94%D0%B8%D0%BA%D0%BE,+%D0%BD%D0%B0%D0%BF%D1%80%D0%B8%D0%BC%D0%B5%D1%80"
17f1beba-5817-389d-9000-e43b8ee98e9c,Районы-кварталы,Звери,https://www.last.fm/music/%D0%97%D0%B2%D0%B5%D1%80%D0%B8,"russian rock, pop rock, Pop-Rock, rock, russian",,https://www.last.fm/music/%D0%97%D0%B2%D0%B5%D1%80%D0%B8/_/%D0%A0%D0%B0%D0%B9%D0%BE%D0%BD%D1%8B-%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB%D1%8B
795f92ec-99a1-4f84-926c-855b302162d9,Non Stop,Reflex,https://www.last.fm/music/Reflex,"female, pop, dance, russian, Best of 2004",,https://www.last.fm/music/Reflex/_/Non+Stop
f4fa9975-a99e-46b7-bd00-4801b344be1f,Gdzie Jest Biały Węgorz (Zejście),Cypis,https://www.last.fm/music/Cypis,,,https://www.last.fm/music/Cypis/_/Gdzie+Jest+Bia%C5%82y+W%C4%99gorz+(Zej%C5%9Bcie)
2b80b647-5bd6-4a82-930c-16a84d192f9b,I Can't Escape Myself,The Sound,https://www.last.fm/music/The+Sound,"post-punk, new wave, 80s, Post punk, british",,https://www.last.fm/music/The+Sound/_/I+Can%27t+Escape+Myself
29ff813a-98ac-3c06-b0d8-44f50772fd83,Tears in the Typing Pool,Broadcast,https://www.last.fm/music/Broadcast,"Dreamy, Mellow, indie pop, female vocalists, indie",,https://www.last.fm/music/Broadcast/_/Tears+in+the+Typing+Pool
4709d987-78ac-4b94-94fa-86c815801346,I Lost Something in the Hills,Sibylle Baier,https://www.last.fm/music/Sibylle+Baier,"folk, singer-songwriter, female vocalists, alone, Mellow",,https://www.last.fm/music/Sibylle+Baier/_/I+Lost+Something+in+the+Hills
2a2fb8d9-63a7-47c1-b143-e081dd06a2c7,Nowhere Near,Yo La Tengo,https://www.last.fm/music/Yo+La+Tengo,"indie, alternative, Dreamy, nostalgia, shoegaze",,https://www.last.fm/music/Yo+La+Tengo/_/Nowhere+Near
